Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,65.9133156328835,67.0504628525122,67.9099702158155,69.0694833310249,70.1888709985671,71.3014070404404,72.5084285981589,73.6427521405985,74.7680196206761,75.5919013508285
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Latvia,LVA,80.9739739950168,81.4675352493339,81.961096503651,82.4546577579681,82.9482190122852,83.4417802666023,83.9353415209195,84.4289027752366,84.9224640295537,84.9224640295537
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Least developed countries: UN classification,LDC,27.5833188216042,28.4888662298472,29.4702359191214,30.3765080819947,31.2752791288628,32.1886054276657,33.1558351634525,34.1040320107041,35.1231616891051,35.9516516190312
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Lesotho,LSO,35.4440192536339,37.0015627521865,38.550866096796,40.0919292874627,41.6247523241863,43.1493352069666,44.6656779358043,46.173780510699,47.6736429316508,49.1652651986595
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Liberia,LBR,6.66419271333385,7.01353315879405,7.36986019017507,7.73317380747674,8.10347401069927,8.48076079984242,8.86503417490641,9.25629413589099,9.65454068279646,10.0597738156226
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Lithuania,LTU,83.0940566802032,84.3441419174911,85.5972556049507,86.8533977425817,88.1125683303835,89.374767368357,90.6399948565019,91.9082507948176,93.0568568981191,93.0568568981191
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Low & middle income,LMY,56.0493992614378,57.9178488373771,59.8248936117335,61.6973437371183,63.581103257022,65.4696751080587,67.2832814065061,69.1718979381097,71.0665416123844,72.3272253881214
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Low income,LIC,24.7755154655959,25.4344083344442,26.2555904818076,26.9629280867759,27.6683950546384,28.373335045956,29.1722539572898,29.9915641410857,30.6807429856369,30.2453828281662
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Lower middle income,LMC,50.7281420925317,53.1784508854605,55.6433045291013,58.121597203614,60.6085856196558,63.0188865979164,65.3931470038855,67.8290695982808,70.2855196574158,72.3439307727079
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Luxembourg,LUX,98.8215068525632,98.8263394508465,98.8311720491298,98.8360046474131,98.8408372456964,98.8456698439797,98.850502442263,98.8553350405463,98.8601676388296,98.8650002371129
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Madagascar,MDG,7.58948710734455,7.96285042055346,8.33550000806518,8.70743586987993,9.0786580059975,9.44916641641808,9.81896110114158,10.1880420601679,10.5564092934972,10.5564092934972
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Malawi,MWI,33.1289525187395,35.4873524403213,37.8394515475442,40.1852498404076,42.5247473189127,44.8579439830589,47.1848398328462,49.505434868274,49.505434868274,49.505434868274
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Malaysia,MYS,94.5220074138101,94.7764089641411,95.0308105144722,95.2852120648031,95.5396136151342,95.7940151654652,95.8805355303811,95.8805355303811,95.8805355303811,95.8805355303811
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Maldives,MDV,88.6927723451336,90.0370452113358,91.3846463395242,92.7355757296987,94.0898333818593,95.3182969188842,96.5467604559085,97.7752239929334,99.0036875299582,99.6641088119072
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Mali,MLI,27.1472113382847,28.3944335940561,29.6516988654013,30.9190071523205,32.1963584548135,33.4837527728803,34.7811901065211,36.0886704557357,37.4061938205242,38.7337602008865
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Malta,MLT,100,100,100,100,100,100,100,100,100,100
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Marshall Islands,MHL,60.9787955694357,61.7891190644101,62.6011860011609,63.4149963796877,64.230550199991,65.0478474620702,65.8668881659259,66.6876723115576,67.5101998989657,67.5101998989657
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Mauritania,MRT,19.4566764773166,20.3434408501938,21.2330421317612,22.1254803220192,23.0207554209677,23.9188674286063,24.8198163449355,25.7236021699552,26.630224903665,26.630224903665
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Mauritius,MUS,93.9136428984217,94.2364479640551,94.559686811767,94.8833594415576,95.2074658534268,95.5320060473746,95.856980023401,96.182387781506,96.5082293216896,96.8345046439518
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Mexico,MEX,78.3988200351159,79.7805135227738,81.1550843747955,82.5225325911803,83.8828581719288,85.2360611170405,86.5821414265155,87.9210991003543,89.24084864334,89.24084864334
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,61.5448824804047,63.0475609657715,64.5460762038135,66.0346834579206,67.5151579785582,68.9391569660379,70.2077020896796,71.5021245845274,71.730701550777,71.9743354535093
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,61.4777162518764,62.9819949615358,64.4819733143188,65.9722331360046,67.4548625247915,68.8808194137998,70.1509981175351,71.4481695083,71.6775093955343,71.9220562192678
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Middle income,MIC,59.7977967427945,61.9022847873475,64.0182380298291,66.1440789774135,68.296785597236,70.4511594532056,72.5282165654392,74.6793166756822,76.8840740432312,78.3773614101241
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Moldova,MDA,74.2414252726324,75.3760089364705,76.5170288226213,77.6644849310851,78.8183772618618,79.9787058149512,81.1454705903537,82.0152072610008,82.8849439316479,83.754680602295
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Mongolia,MNG,39.8848565861032,41.2461132720161,42.6289637532987,44.0334080299514,45.4594461019744,46.9070779693671,48.3763036321301,49.8671230902631,51.3795363437659,52.9135433926391
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Montenegro,MNE,91.705703820705,92.1550206075049,92.6054085715247,93.0568677127645,93.5093980312242,93.9103390168869,93.9103390168869,93.9103390168869,93.9103390168869,93.9103390168869
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Morocco,MAR,66.2505248691595,67.2639117207895,68.2827906642431,69.3071616995201,70.3370248266205,71.3723800455445,71.3723800455445,71.3723800455445,71.3723800455445,71.3723800455445
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Mozambique,MOZ,14.464687768594,15.3318164088869,16.205532388141,17.0858357063562,17.9727263635325,18.8662043596699,19.7662696947685,20.6729223688281,21.5861623818488,22.5059897338304
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Myanmar,MMR,67.6177471155118,68.2977936631608,68.9782711702124,69.6591796366667,70.3405190625235,71.0222894477829,71.7044907924449,71.7044907924449,71.7044907924449,71.7044907924449
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Namibia,NAM,19.6808841179919,20.2027774183859,20.725824404887,21.2500250774954,21.7503002176213,22.2505753577472,22.7508504978731,23.251125637999,23.7514007781249,24.2516759182506
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Nepal,NPL,55.1913134840028,58.5043914992646,61.8719980373273,65.2941330981899,68.7707966818529,72.3019887883158,75.8877094175783,79.5279585696417,83.2227362445051,86.9720424421688
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Netherlands,NLD,99.8936241369575,99.8933039449706,99.8929837529838,99.8929837529838,99.8929837529838,99.8929837529838,99.8929837529838,99.8929837529838,99.8929837529838,99.8929837529838
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,New Zealand,NZL,100,100,100,100,100,100,100,100,100,100
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Niger,NER,6.72884026696452,6.95987322542211,7.18765908017157,7.41219783121283,7.63348947854583,7.8515340221707,8.0663314620873,8.27788179829577,8.48618503079596,8.69124115958804
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Nigeria,NGA,31.9326363579845,32.217646218294,32.5012550478908,32.7834628467752,33.0642696149469,33.3436753524062,33.6216800591527,33.8982837351867,34.1734863805082,34.1734863805082
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,North America,NAC,99.3437389700481,99.2296865552002,99.1156241441208,99.001488122946,98.8872791457175,98.7729381416307,98.6584554711061,98.5472984715179,98.4364922575943,98.4368748639156
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,North Macedonia,MKD,91.9340783935042,92.8898491669361,93.8502192083617,94.815188517781,95.7847570951942,96.7589249406016,97.7376920540026,97.7376920540026,97.7376920540026,97.7376920540026
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Norway,NOR,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,OECD members,OED,95.0945432348493,95.4531956078121,95.7549926763202,96.0148790788654,96.2654946635465,96.5088202875314,96.7181952849259,96.9036632473159,97.0875965501721,97.1530784186381
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Oman,OMN,99.2985546170079,99.2985546170079,99.2985546170079,99.2985546170079,99.2985546170079,99.2985546170079,99.2985546170079,99.2985546170079,99.2985546170079,99.2985546170079
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Other small states,OSS,67.787339262026,68.971603169393,70.1657079784446,71.3614337319943,72.5622316579676,73.7029901522904,74.8360021807875,75.9089998461028,76.9661275331058,81.3229135774237
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Pacific island small states,PSS,57.7717235830759,57.72852972042,57.6988669796073,57.7017880765938,57.8085856383528,57.8124456509107,57.6867475465661,57.3872240601723,57.0655104590438,56.7971788445261
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Palau,PLW,93.27428329742,94.0105800859699,94.7468768745196,95.4831736630695,96.2194704516194,96.9557672401691,97.692064028719,98.4283608172689,98.4283608172689,98.4283608172689
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Panama,PAN,60.2365283817566,61.3816642401848,62.5329801659739,63.6904761591238,64.8541522196344,66.0240083475057,67.2000445427378,68.3822608053306,69.5706571352839,70.7652335325983
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Papua New Guinea,PNG,15.6350886075712,16.0904117107586,16.5406503209526,16.9858044381531,17.4258740623601,17.8608591935736,18.2907598317937,18.7155759770202,19.1353076292533,19.5499547884929
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Paraguay,PRY,79.6422272930241,81.4528803260673,83.2608523217098,85.0661432799512,86.9312343042499,88.7963253285481,90.6614163528467,92.5265073771454,94.3915984014436,96.2566894257423
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Peru,PER,50.494035345028,51.6768285101383,52.8561905661379,54.0321215130272,55.2046213508055,56.373690079473,57.5393276990303,58.7015342094766,59.8603096108121,61.0156539030374
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Philippines,PHL,73.7059669665335,75.1775283925327,76.6636347732489,78.1642861086823,79.6794823988328,81.2092236437007,82.7535098432854,84.3123409975873,85.8857171066065,87.4736381703427
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Poland,POL,97.26005997819,98.5983369683751,99.236641221374,99.236641221374,99.236641221374,99.236641221374,99.236641221374,99.236641221374,99.236641221374,99.236641221374
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Portugal,PRT,99.1231810448307,99.2924035056281,99.4616259664254,99.6308484272227,99.7952917093142,99.7952917093142,99.7952917093142,99.7952917093142,99.7952917093142,99.7952917093142
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Post-demographic dividend,PST,98.4250992977078,98.4395552995087,98.4534365206917,98.4643206896362,98.5281480161318,98.5267056067391,98.5260398295589,98.5813088728449,98.5877561447459,98.6202335474205
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Pre-demographic dividend,PRE,23.9831258992761,24.6585523493369,25.4290066893145,26.1026566164716,26.7902411292574,27.4659466480727,28.163074000963,28.952173723908,29.6739464160462,30.2029120644636
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Puerto Rico (US),PRI,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Romania,ROU,68.9756008958349,70.4897117365299,72.0038225772253,73.5179334179203,75.0320442586152,76.5461550993102,78.0602659400052,79.5743767807002,81.0884876213951,81.0884876213951
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Russian Federation,RUS,70.5145348837209,70.5058139534884,70.4970930232558,70.4883720930233,70.4796511627907,70.4709302325581,70.4622093023256,70.453488372093,70.4447674418604,70.4360465116279
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Rwanda,RWA,70.0809698660329,72.0116440194141,73.9413729061452,75.8701565262257,77.7979948796553,79.7248879664334,81.6508357865615,83.5758383400388,85.4998956268654,86.8255447968475
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Samoa,WSM,94.5925659216593,94.8595001142184,95.1268090211606,95.394492642486,95.6625509781945,95.9309840282861,96.1997917927608,96.4689742716187,96.7385314648597,97.0084633724839
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sao Tome and Principe,STP,31.1204108524038,32.5287662400715,33.9593236581249,35.4120831065639,36.8870445853886,38.3842080945987,39.9035736341947,39.9035736341947,39.9035736341947,39.9035736341947
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Saudi Arabia,SAU,95.6460103110008,95.6460103110008,95.6460103110008,95.6460103110008,95.6460103110008,95.6460103110008,95.6460103110008,95.6460103110008,95.6460103110008,95.6460103110008
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Senegal,SEN,40.8150700263711,42.2462660965316,43.6863953880284,45.1354579008625,46.5934536350329,48.0603825905406,49.5362447673849,51.0210401655658,52.5147687850838,54.0174306259381
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Serbia,SRB,95.3799256949924,95.4935266040265,95.6069627157084,95.7202340300382,95.7541102807051,95.7053528870231,95.656595493341,95.6078380996589,95.5590807059768,95.5103233122947
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sierra Leone,SLE,9.33938729443932,9.93214326837431,10.5430730833859,11.1721767394738,11.8194542366382,12.484905574879,13.1685307541963,13.8703297745901,14.5903026360602,15.3284493386069
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Slovak Republic,SVK,96.1585362575353,96.1713597704276,96.1841832833199,96.1841832833199,96.1841832833199,96.1841832833199,96.1841832833199,96.1841832833199,96.1841832833199,96.1841832833199
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Small states,SST,70.2539144661673,71.0344474781093,71.8207975723636,72.6325280681962,73.3890319367875,74.1511630419378,74.8580110057364,75.4929016692504,75.9529887347785,78.5272729768717
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Solomon Islands,SLB,17.8587029956821,18.2441652350034,18.6296274743247,19.0150897136459,19.4005519529672,19.7860141922885,20.1714764316098,20.1714764316098,20.1714764316098,20.1714764316098
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,"Somalia, Fed. Rep.",SOM,22.4051673267903,23.7408737981375,25.1046168626428,26.4963965203058,27.9162127711265,29.3640656151052,30.8399550522416,32.3438810825359,33.8758437059885,35.4358429225985
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,South Africa,ZAF,65.7046513374225,67.1609794455974,68.629602964149,70.1105218930766,71.6037362323805,73.1092459820613,74.627051142118,76.1571517125511,77.6995476933607,79.254239084547
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,South Asia,SAS,50.4934491534136,53.7673585297673,57.071421408101,60.4047959110105,63.7661281369372,67.011968157165,70.2265132642484,73.4414744173637,76.6586811762565,79.8838385860214
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,South Asia (IDA & IBRD),TSA,50.4934491534136,53.7673585297673,57.071421408101,60.4047959110105,63.7661281369372,67.011968157165,70.2265132642484,73.4414744173637,76.6586811762565,79.8838385860214
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,South Sudan,SSD,5.66451224438055,6.0465610978065,6.44027328788052,6.84564881460266,7.26268767797274,7.52261300429483,7.78253833061693,8.0424636569391,8.0424636569391,8.0424636569391
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Spain,ESP,100,100,100,100,100,100,100,100,100,100
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sri Lanka,LKA,89.0591672103245,89.8813235306402,90.7067095271607,91.5353251998858,92.3671705488153,93.2022455739496,94.0405502752884,94.726403723467,94.9909997270261,94.9909997270261
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,St. Lucia,LCA,84.1956441794705,84.2678550584369,84.2952998384284,84.2801346508769,84.2801346508769,84.2801346508769,84.2801346508769,84.2801346508769,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,St. Vincent and the Grenadines,VCT,86.0579291988213,86.0579291988213,86.0579291988213,86.0579291988213,..,..,..,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sub-Saharan Africa,SSF,21.8364506381116,22.3922251088744,23.0114394861219,23.567931405428,24.1375341477629,24.7040975870271,25.3255800384026,26.0239995425837,26.6119559668018,27.0831838717095
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sub-Saharan Africa (excluding high income),SSA,24.5798249026395,25.2003648460268,25.9071890024089,26.5317642520211,27.1699453328387,27.8120483481115,28.5158210174754,29.3164994510379,30.0551687191703,30.5863141079535
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,21.8364506381116,22.3922251088744,23.0114394861219,23.567931405428,24.1375341477629,24.7040975870271,25.3255800384026,26.0239995425837,26.6119559668018,27.0831838717095
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sudan,SDN,30.7685421867827,33.3791343498528,36.0589052359202,38.8078548449834,41.6259831770434,44.5132902320996,47.4697760101525,50.4954405112028,53.5902837352487,56.7543056822913
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Suriname,SUR,75.6857408641911,77.0029538845895,78.3293941205182,79.6650615719776,81.0099562389682,82.364078121489,82.364078121489,82.364078121489,82.364078121489,82.364078121489
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Sweden,SWE,99.0070621363958,98.9972261079209,98.987390079446,98.9775540509711,98.9677180224962,98.9578819940213,98.9480459655464,98.9382099370715,98.9283739085966,98.9283739085966
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Switzerland,CHE,99.8829490305913,99.8937815389816,99.8997995991984,99.8997995991984,99.8997995991984,99.8997995991984,99.8997995991984,99.8997995991984,99.8997995991984,99.8997995991984
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Syrian Arab Republic,SYR,90.3018672332722,90.7671063268569,91.2335406881159,91.7011703170491,92.1699952136566,92.6400153779384,93.1112308098944,93.5836415095247,94.0572474768292,94.532048711808
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Tajikistan,TJK,95.6311615865187,95.9762684287023,96.3210730709602,96.6655755132923,96.9193381174149,96.9412613632535,96.963194529454,96.9851376227514,96.9851376227514,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Tanzania,TZA,16.9405578676929,17.9667411333521,18.9817475521142,19.9855771239789,20.9782298489468,21.9597057270177,22.9300047581915,23.8891269424678,24.8370722798474,25.7738407703299
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Thailand,THA,96.809278815615,97.0487638151385,97.2885443773961,97.5286205023876,97.7689921901131,98.0096594405726,98.250622253766,98.4918806296935,98.733434568355,98.9134988095271
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Timor-Leste,TLS,43.1035068917414,45.960156954673,48.8336826599673,51.7240840076237,54.6313609976435,57.5555136300261,60.4965419047707,63.4544458218788,66.4292253813497,69.4208805831833
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Togo,TGO,8.36841176128232,9.12406049127724,9.91055190041904,10.7278859887081,11.5760627561439,12.4550822027271,13.3649443284572,14.3056491333343,14.3056491333343,14.3056491333343
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Tonga,TON,91.3836097172047,91.6197375932125,91.8521051056987,92.080712254664,92.3055590401079,92.5266454620304,92.7439715204319,92.9575372153121,93.1673425466708,93.1673425466708
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Trinidad and Tobago,TTO,94.7176571695866,94.5357349901558,94.3539876658856,94.1724151967762,93.9910175828274,93.8097948240393,93.6287469204118,93.4478738719451,93.2671756786389,93.0866523404935
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Tunisia,TUN,79.5677533999888,81.7873534384469,84.0367862883754,86.3160519497752,88.6251504226453,90.9640817069867,93.3328458027984,95.7314427100815,98.0060275521118,99.3937262793879
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Turkiye,TUR,89.7590975745207,91.247228116856,92.7385610113823,94.2330962581,95.7308338570084,97.2317738081082,97.2317738081082,97.2317738081082,97.2317738081082,97.2317738081082
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Turkmenistan,TKM,98.6450644736667,98.8629863423315,99.0811421806334,99.2995319885724,99.5181557661486,99.7370135133618,99.9312658402811,99.9312658402811,99.9312658402811,99.9312658402811
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Turks and Caicos Islands,TCA,..,91.591958856064,91.591958856064,91.591958856064,91.591958856064,91.591958856064,91.591958856064,91.591958856064,91.591958856064,91.591958856064
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Tuvalu,TUV,85.6508537654649,86.2648107738327,86.8792888337135,87.4942879451079,88.1098081080154,88.7258493224364,89.3424115883707,89.9594949058181,90.577099274779,91.195224695253
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Uganda,UGA,17.6101686175144,17.9490000718218,18.287023004568,18.6242374157528,18.9606433053764,19.2962406734386,19.6310295199395,19.9650098448791,20.2981816482576,20.6305449300745
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Ukraine,UKR,94.6893251330676,94.9560154394735,95.2227057458792,95.489396052285,95.7560863586907,96.0227766650966,96.2894669715023,96.5561572779081,96.822847584314,97.0895378907197
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,United Arab Emirates,ARE,99.92466,99.92466,99.92466,99.92466,99.92466,99.92466,99.92466,99.92466,99.92466,99.92466
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,United Kingdom,GBR,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689,99.4747743229689
